"name","sku","description","search_keywords","availability_description","price","retail_price","sale_price","calculated_price","is_visible","is_featured","inventory_level","inventory_warning_level","warranty","weight","width","height","depth","fixed_cost_shipping_price","is_free_shipping","inventory_tracking","brand_id","page_title","categories","condition","upc","custom_url","primary_image","availability","brand","cost_price","image_1","image_2","image_3","image_4","image_5","image_6"
"[Sample] Sassy, loose fit dual tone dress","SLFDTD-RED-S-C07DF291","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><strong>Keep three things in mind:</strong><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","90.0000","0.0000","0.0000","90.0000",true,true,"","","","1.0000","8.0000","10.0000","3.0000","12.0000","","none",28,"","Ladies, Dresses","New","","/sample-sassy-loose-fit-dual-tone-dress/","http://cdn3.bigcommerce.com/s-5xk0g2/products/49/images/163/gf_L2S_80047__48954.1426274995.1280.1280.jpg?c=2","available","Sass & Bide","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/49/images/163/gf_L2S_80047__48954.1426274995.1280.1280.jpg?c=2",,,,,
"[Sample] Sassy, loose fit dual tone dress","SLFDTD-RED-M-7B775B42","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><strong>Keep three things in mind:</strong><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","90.0000","0.0000","0.0000","90.0000",true,true,"","","","1.0000","8.0000","10.0000","3.0000","12.0000","","none",28,"","Ladies, Dresses","New","","/sample-sassy-loose-fit-dual-tone-dress/","http://cdn3.bigcommerce.com/s-5xk0g2/products/49/images/163/gf_L2S_80047__48954.1426274995.1280.1280.jpg?c=2","available","Sass & Bide","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/49/images/163/gf_L2S_80047__48954.1426274995.1280.1280.jpg?c=2",,,,,
"[Sample] Sassy, loose fit dual tone dress","SLFDTD-RED-L-E5063C9B","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><strong>Keep three things in mind:</strong><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","90.0000","0.0000","0.0000","90.0000",true,true,"","","","1.0000","8.0000","10.0000","3.0000","12.0000","","none",28,"","Ladies, Dresses","New","","/sample-sassy-loose-fit-dual-tone-dress/","http://cdn3.bigcommerce.com/s-5xk0g2/products/49/images/163/gf_L2S_80047__48954.1426274995.1280.1280.jpg?c=2","available","Sass & Bide","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/49/images/163/gf_L2S_80047__48954.1426274995.1280.1280.jpg?c=2",,,,,
"[Sample] Sassy, loose fit dual tone dress","SLFDTD-RED-XL-42056778","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><strong>Keep three things in mind:</strong><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","90.0000","0.0000","0.0000","90.0000",true,true,"","","","1.0000","8.0000","10.0000","3.0000","12.0000","","none",28,"","Ladies, Dresses","New","","/sample-sassy-loose-fit-dual-tone-dress/","http://cdn3.bigcommerce.com/s-5xk0g2/products/49/images/163/gf_L2S_80047__48954.1426274995.1280.1280.jpg?c=2","available","Sass & Bide","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/49/images/163/gf_L2S_80047__48954.1426274995.1280.1280.jpg?c=2",,,,,
"[Sample] Sassy, loose fit dual tone dress","SLFDTD-PINK-XS-4DAF07EA","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><strong>Keep three things in mind:</strong><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","90.0000","0.0000","0.0000","90.0000",true,true,"","","","1.0000","8.0000","10.0000","3.0000","12.0000","","none",28,"","Ladies, Dresses","New","","/sample-sassy-loose-fit-dual-tone-dress/","http://cdn3.bigcommerce.com/s-5xk0g2/products/49/images/163/gf_L2S_80047__48954.1426274995.1280.1280.jpg?c=2","available","Sass & Bide","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/49/images/163/gf_L2S_80047__48954.1426274995.1280.1280.jpg?c=2",,,,,
"[Sample] Sassy, loose fit dual tone dress","SLFDTD-PINK-S-58836AB5","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><strong>Keep three things in mind:</strong><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","90.0000","0.0000","0.0000","90.0000",true,true,"","","","1.0000","8.0000","10.0000","3.0000","12.0000","","none",28,"","Ladies, Dresses","New","","/sample-sassy-loose-fit-dual-tone-dress/","http://cdn3.bigcommerce.com/s-5xk0g2/products/49/images/163/gf_L2S_80047__48954.1426274995.1280.1280.jpg?c=2","available","Sass & Bide","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/49/images/163/gf_L2S_80047__48954.1426274995.1280.1280.jpg?c=2",,,,,
"[Sample] Sassy, loose fit dual tone dress","SLFDTD-PINK-M-BCD53326","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><strong>Keep three things in mind:</strong><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","90.0000","0.0000","0.0000","90.0000",true,true,"","","","1.0000","8.0000","10.0000","3.0000","12.0000","","none",28,"","Ladies, Dresses","New","","/sample-sassy-loose-fit-dual-tone-dress/","http://cdn3.bigcommerce.com/s-5xk0g2/products/49/images/163/gf_L2S_80047__48954.1426274995.1280.1280.jpg?c=2","available","Sass & Bide","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/49/images/163/gf_L2S_80047__48954.1426274995.1280.1280.jpg?c=2",,,,,
"[Sample] Sassy, loose fit dual tone dress","SLFDTD-PINK-L-6D2A95F7","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><strong>Keep three things in mind:</strong><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","90.0000","0.0000","0.0000","90.0000",true,true,"","","","1.0000","8.0000","10.0000","3.0000","12.0000","","none",28,"","Ladies, Dresses","New","","/sample-sassy-loose-fit-dual-tone-dress/","http://cdn3.bigcommerce.com/s-5xk0g2/products/49/images/163/gf_L2S_80047__48954.1426274995.1280.1280.jpg?c=2","available","Sass & Bide","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/49/images/163/gf_L2S_80047__48954.1426274995.1280.1280.jpg?c=2",,,,,
"[Sample] Sassy, loose fit dual tone dress","SLFDTD-PINK-XL-CB3F9CD2","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><strong>Keep three things in mind:</strong><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","90.0000","0.0000","0.0000","90.0000",true,true,"","","","1.0000","8.0000","10.0000","3.0000","12.0000","","none",28,"","Ladies, Dresses","New","","/sample-sassy-loose-fit-dual-tone-dress/","http://cdn3.bigcommerce.com/s-5xk0g2/products/49/images/163/gf_L2S_80047__48954.1426274995.1280.1280.jpg?c=2","available","Sass & Bide","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/49/images/163/gf_L2S_80047__48954.1426274995.1280.1280.jpg?c=2",,,,,
"[Sample] Roxy, time warp tie dye mini","RTWTDM","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><strong>Keep three things in mind:</strong><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","19.0000","0.0000","0.0000","19.0000",true,true,"","","","1.2000","8.0000","6.0000","4.0000","5.0000","","none","","","Ladies, Dresses","New","","/sample-roxy-time-warp-tie-dye-mini/","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/170/HERO_JP_101588__86578.1426274995.1280.1280.jpg?c=2","available","",,"http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/170/HERO_JP_101588__86578.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/171/JP_101581__43519.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/172/JP_101584__38295.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/173/JP_101586__95363.1426274995.1280.1280.jpg?c=2",,
"[Sample] Roxy, time warp tie dye mini","RTWTDM-SILVER-XS-8F12F006","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><strong>Keep three things in mind:</strong><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","19.0000","0.0000","0.0000","19.0000",true,true,"","","","1.2000","8.0000","6.0000","4.0000","5.0000","","none","","","Ladies, Dresses","New","","/sample-roxy-time-warp-tie-dye-mini/","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/170/HERO_JP_101588__86578.1426274995.1280.1280.jpg?c=2","available","","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/170/HERO_JP_101588__86578.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/171/JP_101581__43519.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/172/JP_101584__38295.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/173/JP_101586__95363.1426274995.1280.1280.jpg?c=2",,
"[Sample] Roxy, time warp tie dye mini","RTWTDM-SILVER-S-21E183FC","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><strong>Keep three things in mind:</strong><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","19.0000","0.0000","0.0000","19.0000",true,true,"","","","1.2000","8.0000","6.0000","4.0000","5.0000","","none","","","Ladies, Dresses","New","","/sample-roxy-time-warp-tie-dye-mini/","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/170/HERO_JP_101588__86578.1426274995.1280.1280.jpg?c=2","available","","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/170/HERO_JP_101588__86578.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/171/JP_101581__43519.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/172/JP_101584__38295.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/173/JP_101586__95363.1426274995.1280.1280.jpg?c=2",,
"[Sample] Roxy, time warp tie dye mini","RTWTDM-SILVER-M-613FC62B","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><strong>Keep three things in mind:</strong><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","19.0000","0.0000","0.0000","19.0000",true,true,"","","","1.2000","8.0000","6.0000","4.0000","5.0000","","none","","","Ladies, Dresses","New","","/sample-roxy-time-warp-tie-dye-mini/","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/170/HERO_JP_101588__86578.1426274995.1280.1280.jpg?c=2","available","","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/170/HERO_JP_101588__86578.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/171/JP_101581__43519.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/172/JP_101584__38295.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/173/JP_101586__95363.1426274995.1280.1280.jpg?c=2",,
"[Sample] Roxy, time warp tie dye mini","RTWTDM-SILVER-L-165869A3","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><strong>Keep three things in mind:</strong><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","19.0000","0.0000","0.0000","19.0000",true,true,"","","","1.2000","8.0000","6.0000","4.0000","5.0000","","none","","","Ladies, Dresses","New","","/sample-roxy-time-warp-tie-dye-mini/","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/170/HERO_JP_101588__86578.1426274995.1280.1280.jpg?c=2","available","","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/170/HERO_JP_101588__86578.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/171/JP_101581__43519.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/172/JP_101584__38295.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/173/JP_101586__95363.1426274995.1280.1280.jpg?c=2",,
"[Sample] Roxy, time warp tie dye mini","RTWTDM-SILVER-XL-F19288CF","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><strong>Keep three things in mind:</strong><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","19.0000","0.0000","0.0000","19.0000",true,true,"","","","1.2000","8.0000","6.0000","4.0000","5.0000","","none","","","Ladies, Dresses","New","","/sample-roxy-time-warp-tie-dye-mini/","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/170/HERO_JP_101588__86578.1426274995.1280.1280.jpg?c=2","available","","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/170/HERO_JP_101588__86578.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/171/JP_101581__43519.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/172/JP_101584__38295.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/173/JP_101586__95363.1426274995.1280.1280.jpg?c=2",,
"[Sample] Roxy, time warp tie dye mini","RTWTDM-BLACK-XS-683C48CC","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><strong>Keep three things in mind:</strong><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","19.0000","0.0000","0.0000","19.0000",true,true,"","","","1.2000","8.0000","6.0000","4.0000","5.0000","","none","","","Ladies, Dresses","New","","/sample-roxy-time-warp-tie-dye-mini/","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/170/HERO_JP_101588__86578.1426274995.1280.1280.jpg?c=2","available","","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/170/HERO_JP_101588__86578.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/171/JP_101581__43519.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/172/JP_101584__38295.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/173/JP_101586__95363.1426274995.1280.1280.jpg?c=2",,
"[Sample] Roxy, time warp tie dye mini","RTWTDM-BLACK-S-A3E5CAB6","<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><strong>Keep three things in mind:</strong><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>","","","19.0000","0.0000","0.0000","19.0000",true,true,"","","","1.2000","8.0000","6.0000","4.0000","5.0000","","none","","","Ladies, Dresses","New","","/sample-roxy-time-warp-tie-dye-mini/","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/170/HERO_JP_101588__86578.1426274995.1280.1280.jpg?c=2","available","","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/170/HERO_JP_101588__86578.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/171/JP_101581__43519.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/172/JP_101584__38295.1426274995.1280.1280.jpg?c=2","http://cdn3.bigcommerce.com/s-5xk0g2/products/56/images/173/JP_101586__95363.1426274995.1280.1280.jpg?c=2",,
